EFECTIVO,CXC,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,CONTRIBUCIONES_X_PAGAR,ANTICIPOS_CTE,CAP_SOCIAL,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,OBJETIVO
9971057.69,29802064.26,270400.2251,,1048026.743,,22670862.83,262241.4534,2810687.712,,9637121.944,73961.29927,76297187.99,60307775.1,31010536.51,24162865.42,Aceptado
513435.838,28539524.65,60221897.27,4222771.503,3787555.713,,83375748.2,581544.2771,11421493.73,795587.7848,17156678.4,-8378688.312,358836322.1,,6755564.968,12106646.59,Aceptado
,,5433857.027,1177856.823,1540057.822,2035230.365,14921695.59,,4076994.19,321025.659,6049320.614,-1943393.5,102505076.4,27146169.74,9699315.217,6143271.285,Aceptado
96693.45746,,406903.5814,218679.7301,69053.29235,-391172.2272,,194424.9314,625802.4685,369407.0166,7799166.303,-1689327.881,10491522.42,3954330.552,3980617.7,3568650.984,Aceptado
86561.36837,1358022.404,7642960.014,90684.87385,87540.63445,8369943.929,,170582.3292,,2447725.028,-7762938.995,-3112801.51,8698343.233,5708254.892,932195.9852,4490801.464,Aceptado
827872.5077,1570001.79,43416.91369,,1683345.691,,301115.6354,,1779510.046,228617.2108,7003578.403,-713786.9303,29955018.13,12956243.1,715292.3999,1234522.586,Aceptado
5201714.772,39786982.9,27108926.01,,2594056.467,-1226929.36,80787242.5,160186.3438,9277578.01,334213.6725,15071491.27,,327757268.1,422308081.9,20811421.79,21120585,Aceptado
,14999803.76,7053458.913,,1114846.738,313019.0536,13952721.08,240118.2102,734298.243,645670.104,12763784.72,,115633139.3,52195776.53,15333284.77,18821177.25,Aceptado
320245.3764,,3869526.558,96092.4716,1154359.22,4317090.564,1606315.18,92053.43392,107601.5179,1322946.299,-863334.6251,,81098182.27,4695895.495,9929754.057,,Aceptado
,5313721.29,10567158.75,,726090.4775,216489.1371,,137653.3028,597366.3355,4550339.861,71387.2676,769544.7129,75031190.48,26482671.69,,24258818.4,Aceptado
,39255661.21,5232937.996,36816927.44,4686477.037,-11295305.23,39433789.58,325483.039,10226768.31,856958.8033,19857967.27,-3252076.925,266394902.5,302208299.8,10156459.96,,Aceptado
452647.0907,13146994.45,13020452.54,788966.8969,741879.7138,6145287.703,,566606.6628,385843.9229,4714958.828,621190.4528,89920.74082,86383458.29,36026353.35,41041828.19,33239528.62,Aceptado
58214.35277,8031396.941,74433000.77,,339457.5949,8988317.43,48832147.16,241117.5238,2780971.808,,-4819894.889,-3432801.028,,27076818.78,,17145725.57,Aceptado
1280709.79,9969707.065,29630603.96,2898203.074,1765328.633,,28470387.62,501357.7666,5539731.28,,-908902.7167,,119053823.1,,,12085488.57,Aceptado
,14468416.62,11451871.01,378807.47,1199927.954,-955934.4353,12977229.05,413588.8611,2125355.668,,11897235.51,-893768.751,133053251,45201865.71,19586057.27,,Aceptado
184179.0788,9560415.698,2141514.151,957404.4329,723703.5958,2917341.216,16666287.48,164853.8689,1976691.805,,6061269.817,,51530264.52,27920837.55,6250174.46,6767509.438,Aceptado
1331278.523,30163639,21507434.33,724793.7949,829765.6028,2169449.146,65531328.37,,4818442.782,8636209.617,10392625.43,-2021914.436,193605152.2,84121780.94,,28963931.85,Aceptado
2125147.488,2974168.303,2439.182231,2215232.648,1617632.914,-14012757.36,2358296.728,133278.7576,1843285.489,601381.5495,7938735.821,-242180.9036,35721168.5,19515806.2,,3415084.332,Aceptado
390603.6479,3388198.684,16860165.67,47337.51348,822773.4407,7686577.48,10033197.36,189298.2997,,18154587.65,,-75931.59421,,30876867.34,10775001.2,,Aceptado
54419.177,960807.6618,4592961.943,133752.5249,632503.1447,8154081.482,2046820.273,168817.6997,119784.8083,1015106.263,-2333152.208,-2217259.565,21659490.99,,1187409.585,5544053.551,Aceptado
4967090.347,71043678.78,,27605394.35,4509457.008,-3933931.857,76957384.88,1295999.055,,5625658.284,17525080.9,-1279372.651,,509936418.8,43846426.95,,Aceptado
334980.6807,13039507.6,,536703.1055,1563298.439,-1562023.274,15799888.66,91621.75748,188498.6075,657849.7038,9773965.414,,126320952,39411900.48,27553514.97,28144678.78,Aceptado
56903.73139,,17184345.03,,96866.53295,7979708.245,18697895.25,427861.2043,1426127.918,,13543725.95,,55075469.35,15891622.78,,5689117.34,Aceptado
,13113926.64,13913514.75,201536.1322,910423.7546,-962471.9821,20250865.93,233585.3877,,9275795.177,2805658.213,-1407312.824,79270108.66,113459192.9,18734634.29,24328511.76,Aceptado
271357.9714,8696014.51,6073747.738,336896.5942,4142.108718,5975722.241,15825446.63,821014.6848,434547.4757,6257922.377,-2476076.976,,6190658.117,9308524.922,10689099.45,,Aceptado
,28832315.52,7116540.985,,749915.313,-7337000.511,18649970.25,767683.8375,562761.1794,11689356.11,3315372.69,224044.012,62773527.54,164372404,45403348.39,49968101.14,Aceptado
285062.5642,,7232387.994,66789.54346,377566.0628,,6763354.749,87595.97341,729460.7566,867785.8367,4991949.979,-1643887.272,,11038436.52,5852854.962,6907062.914,Aceptado
40742.68527,1914733.299,515572.4626,211335.8874,621809.132,4517241.395,3289721.695,137027.0051,242131.4034,319811.7562,4330449.912,-2238215.363,26315857.45,11648220.61,3186849.645,4204671.742,Aceptado
,1534660.878,5991506.58,102275.2582,11563.46656,8260974.883,,74718.29088,396781.7828,856329.6303,-6947391.711,-1481400.549,13108125.95,1681864.524,,4697409.682,Aceptado
507175.9309,5940732.9,44155359.79,50371.10156,51795.50954,8273835.544,,281079.2738,1530210.576,9524763.297,-4258683.698,,25258267.18,25618849.1,6018576.747,14810178.15,Aceptado
11500043.64,16992635.74,3518463.658,6740482.608,6463081.962,-11027826.41,14596828.97,277842.5455,5891773.392,,8962560.13,-746967.9901,197925273.8,397124758.3,14988961.26,,Aceptado
2189128.681,12852790.15,2300896.24,6800276.062,4685967.704,-4287771.228,18926425.89,,,1400080.989,600825.5688,608644.008,141070518.7,209235591.2,43244568.33,33797041.62,Aceptado
218461.3833,1198146.145,,121432.8598,1020652.416,,1663042.387,44231.65132,122979.3951,852561.3741,,-6406.078548,20345847.67,31423343.95,9332849.762,11221790.87,Aceptado
,,,240491.8645,694986.9876,-744543.968,2547963.659,46018.68519,750559.9802,136891.4844,3751184.509,-1082805.609,37668869.78,12245441.4,4679961.313,,Aceptado
1205953.155,27763147.77,10896512.44,20520643,1004147.916,2505963.078,,341511.3908,4121501.358,394545.3189,11762401,-3672677.809,,88053805.42,41448118.61,,Aceptado
323287.8798,2102853.575,534427.7634,,437113.9443,,1225888.76,,,1238753.738,-552269.6638,-1322113.799,13955724.02,13539164.02,2779838.453,3622751.321,Aceptado
93235.97108,1566581.866,,123679.9679,588173.1058,,820059.4541,,236502.5167,2037204.123,-1867512.804,,23271610.86,3166710.641,,,Aceptado
298056.6372,10194140.87,1310652.015,449817.2948,,,18497095.07,180579.1974,,2714714.824,2970497.202,,20752447.68,12240435.96,16505661.89,14429092.96,Aceptado
1165976.666,16638943.44,31968084.82,3050333.724,3378442.054,7103248.622,46248197.14,,7471870.718,7203742.078,1353921.406,-1619436.902,166241737.1,211889289.9,37922970.91,24880724.16,Aceptado
132376.5036,,1068620.886,57918.29496,221476.4418,6133717.231,1472591.367,55513.42259,320806.3118,3141468.96,-12476189.49,-537504.4539,5645814.341,5285090.862,1554128.209,3119591.663,Aceptado
577762.845,3023490.002,,664424.1261,,3589339.97,11836026.43,609583.2457,1134411.421,5803510.219,,-2235487.091,11670229.99,59459028.22,17094665.81,15131715.99,Aceptado
787721.2683,5685448.628,1310378.016,664932.5802,929291.7745,-250891.3466,9416599.781,,454035.3301,5612956.819,,-455782.1642,32900828.67,,8332941.781,16458595.76,Aceptado
,794932.6881,294054.1644,215838.6508,220808.4779,,1574534.425,547457.0403,302253.6673,7840865.289,-2410520.458,447527.8638,10229201.79,,1817212.85,,Aceptado
3339347.605,32377587.11,640429.9954,,2610368.814,-10625255.39,26235689.16,629548.9509,12298563.85,3802000.377,14373582.26,-1998904.305,110676850.1,75421184.58,10514255.59,9409928.553,Aceptado
2599293.422,2499441.474,539994.0825,267034.6756,605975.075,-5193365.903,2904234.438,,185211.6788,5114607.373,-4158944.824,1177912.894,50466144.36,3118481.25,9770770.245,15542598.48,Aceptado
7457977.689,26328726.69,,7799631.649,3842137.808,-11346550.06,,1092769.833,3042076.627,4356198.177,13775434.71,474335.8276,221172186.4,91963556.02,26172860.52,24726767.56,Aceptado
259320.8108,633183.1383,,711265.4589,,-8398285,336512.4106,45776.70244,82386.71133,101767.3838,178814.3258,870405.7717,18699802.65,4918398.988,,3410250.246,Aceptado
1603397.539,46549675.2,9948676.744,8446107.521,3816616.689,-779628.1315,36425452.14,,1445833.05,,16772920.52,551665.4229,322726678.2,,47668136.41,,Aceptado
1177972.112,57859964.62,,701999.4744,1082744.83,-3313198.541,56194794.73,254949.4209,2126513.811,5699412.713,14109540.94,-1380818.727,,153289623.3,48714783.56,43316695.08,Aceptado
7283481.13,68225022.37,45527510.55,52413782.07,2816142.501,2742814.307,114242642.4,,13326504.11,3224510.694,22207868.89,,417699368,229831174.8,49108738.04,42286433.82,Aceptado
,13761482.73,6257713.409,1171963.676,3243008.806,953228.2513,15289328.42,297313.0315,533919.784,1621642.141,9825389.6,691705.8605,220302546.9,42996308.09,,27780498.47,Aceptado
5186622.576,,10158994.02,667187.5145,1386414.083,-5248368.454,,1950717.135,6846295.867,21448984.01,7318580.37,-336281.6802,90872983.96,96342247.8,22481121.31,22714659.94,Aceptado
1787487.999,21038111.67,19299406.95,114144.4558,2355965.652,-3126037.782,22921308.34,254921.4704,2194736.14,5125670.795,,389360.5689,351430923.5,65544028.49,41543747.69,26470627.4,Aceptado
2223086.785,24041536.23,,10158098.87,2574439.424,-8354170.627,17798924.37,1022420.936,2472913.136,,13354518.04,1000338.548,,20516333.97,,,Aceptado
79870.55227,8095494.674,11189566.68,444452.8659,390875.0018,7086305.071,,,2812792.338,492745.6634,,,34900714.38,93638033.55,,5457341.531,Aceptado
174679.4202,129369.5345,7375750.652,,138125.8606,7705949.252,946709.0004,33932.27248,63094.00111,5536192.695,-19415055.77,-2455457.829,5028030.933,15108114.87,494004.1745,4584653.221,Aceptado
367782.6382,22153124.89,,688545.5723,,,34138603.43,164051.7499,2182765.571,,12170293.34,-5667353.769,103346332.5,,,14435433.26,Aceptado
6553967.424,80774053.41,19465596.9,16150309.96,3158109.051,-8860346.435,78697822.94,,12388079.43,795794.6073,28091787.06,-5112246.357,471322393.3,413816045.7,33336460.91,,Aceptado
339183.7981,4132051.621,5088178.769,,37711.68075,2227163.985,16975325.06,63663.45332,461854.0028,4068133.448,-2169437.897,,26814881.98,13101332.36,,13948833.41,Aceptado
421257.0438,17754856.79,7493264.154,,1102900.705,2906462.318,29010132.37,692769.2416,2760122.014,1558537.936,,-1611437.904,107551636,45972725.98,32380455.79,18739240.27,Aceptado
2044141.838,52118489.46,28621881.12,4978096.103,2452007.224,422427.9654,63600525.74,762936.4504,7682235.931,1950376.941,17957943.62,,301245305.7,397884883,25391535.03,24231569.25,Aceptado
4932540.421,9878524.396,1734254.959,120152.5753,479872.0894,-11311456.32,1111182.185,,1074208.765,9009547.357,5893091.45,321802.7853,38244444.64,16442335.34,3486090.294,11483021.46,Aceptado
,9932796.666,5983003.584,7588973.94,2267063.37,7486385.245,40516681.09,,10652796.72,446146.8743,12297026.48,-3056122.906,138307268.8,18504772.49,12690617.69,4474043.306,Aceptado
286092.4208,21800701.57,42096334.14,589371.4214,1096961.055,8239574.552,43455906.82,567321.8549,1485639.854,3858494.926,,-2489986.116,179753222.3,76523755.1,37138847.64,29375296.81,Aceptado
506560.4215,,110159.905,473950.0212,843509.2713,413223.3553,868462.7065,24729.44059,55484.38586,1055660.468,-13098023.29,942011.7814,9640878.611,6113976.295,,8532710.243,Aceptado
17702.96624,66699.74162,1237421.472,9401.311866,120133.7942,8613006.093,161347.5007,42104.56393,69225.22475,4519545.402,-15682685.45,1067625.269,3567189.392,398423.2288,1356141.079,1965639.695,Aceptado
,,69625196.59,141184.0084,,8277680.625,51486251.7,1212420.864,2929101.983,,13868180.97,-6024722.214,154005080.5,113575167.2,,28186150.66,Aceptado
1056067.613,697912.8588,934060.7577,198064.5385,760000.1204,-2619467.601,1135579.093,134404.4807,876557.9562,2162912.097,-1223491.402,,31679758.85,5794202.159,3789130.358,4891488.629,Aceptado
512135.6681,,14436872.56,,259239.5772,4664421.592,65536823.1,,3829031.466,963334.8021,,-6870066.168,142067169,37163372.25,8490723.653,14145936.77,Aceptado
59559.50727,1428247.384,39574293.89,85766.05678,,,15824053.46,87280.50773,743043.8361,,603950.6118,,71313318.8,25373793.79,8259829.821,8577136.343,Aceptado
,8781291.617,13652387.48,480754.0795,1387486.068,5419944.117,12461615.37,233098.4102,262916.1908,1567452.722,,308173.6262,125213460.9,31988863.88,,27511347.27,Aceptado
112097.9571,256301.0937,,992859.4314,1700901.776,666317.6588,440013.8404,71025.53617,29409.18614,245966.037,,,15675319.08,3705088.913,8261076.402,5390727.185,Aceptado
,24254125.93,,7638055.556,810897.9234,2010598.524,35959313.95,,3993420.774,111801.4759,20173221.05,-7926967.204,89594809.17,103551472.6,3400499.056,,Aceptado
27221.81808,1290731.056,322208.69,229301.479,,6033276.14,2503697.942,69930.21073,59729.72021,116077.4096,-462726.7883,90478.57275,,3382415.869,8614083.259,6019691.479,Aceptado
396083.4502,31886602.46,,2982019.379,521331.4799,7628956.107,41890571.19,997766.6241,1034470.847,4245757.632,,-2254313.376,99424206.62,31154913.34,,31737786.21,Aceptado
1264464.889,5114613.887,388458.3364,6535499.236,1760354.334,-2743042.644,7395918.401,96797.48782,1106708.949,1184381.488,,-1753698.799,16757007.38,81568859.64,4290301.556,11148342.88,Aceptado
199448.4318,15972510.16,15194866.78,237211.5191,222704.6963,6212681.858,23530466.15,559772.8542,1501848.396,,11176472.48,-3984135.742,82643270.5,19753898.38,9179537.861,13090389.32,Aceptado
305813.3311,3270384.722,12843082.67,375268.9699,1135935.568,6157176.706,10085237.02,,2724156.692,,6442110.523,-2135710.839,106115735,17977888.67,8226174.181,5647771.705,Aceptado
840553.4856,,26646829.61,728909.1943,800237.7273,6518974.747,19823747.2,359795.2525,3393354.191,3289956.995,-640183.7335,-4573003.239,55629993.5,120105029,13028025.43,14050212.01,Aceptado
,96578.69867,887.252514,510965.4716,302195.197,,,87380.29913,89446.09146,886778.1161,-13900364.56,,374374.0673,3877388.52,839318.7874,1914190.144,Aceptado
734924.2614,,2129642.831,500893.911,421289.7645,-5700159.544,17226646.13,285255.4813,260484.6955,4010761.963,4600021.539,-124406.5833,50245871.43,63424034.74,39842347.75,,Aceptado
410116.7693,7056591.946,4145850.447,368966.2675,179131.1545,,14417424.02,254835.2455,2747516.569,2483199.565,5530516.367,-4136298.596,33749025.65,15791357.65,3653115.053,5422589.632,Aceptado
1517692.023,13935052.8,768928.1568,,,-12118287.59,3272734.114,429517.4565,267377.9435,3269336.111,12010294.76,470948.3448,,12763791.33,14744597.34,16142194.13,Aceptado
109722.4867,142749.6169,1912877.155,26519.09566,82784.74978,6901676.774,165108.4876,198282.9078,,3973704.668,-10948327.57,874149.296,3814642.337,1463444.723,3515114.532,4553424.44,Aceptado
267182.8009,1946438.212,4105573.813,54276.41397,,5998560.491,6331966.569,87981.18618,431004.3403,6486862.083,-4806466.03,68951.33882,26363924.22,4363365.661,3547161.569,8851476.689,Aceptado
2167259.166,,3853731.365,1123088.44,2505443.702,-6765488.931,14490567.24,227540.5555,1228924.05,2102826.748,9029504.342,-625642.8796,,104339314.4,17252296.37,21610109.12,Aceptado
1066873.063,,,325939.8453,293144.1533,5407052.547,42738952.53,217999.4597,1501669.801,7918674.131,1275271.964,-2086587.043,,69542099.13,29709686.76,34375805.08,Aceptado
760846.7389,8389873.019,4554285.707,2036152.102,663239.5136,4382845.274,22615106.32,147742.6634,2184901.678,3113675.833,-5935756.7,-2515338.472,37082669.32,37667806.75,,,Aceptado
1537532.381,3901192.64,607291.6551,5148228.68,1451778.813,-4543995.315,6337117.149,,737408.6744,103519.7551,4072694.834,-133105.3198,,18080756.93,8507482.562,9797376.767,Aceptado
1087526.659,22839383.92,893611.7802,4443043.376,1563592.566,-7304680.034,21911554.52,281811.5393,752168.9492,942977.0156,9437024.255,36914.82235,,58515773.96,,26641054.02,Aceptado
5328795.142,53874068.11,48259974,12463271.04,,-1289765.842,91909047.6,415955.5284,,413088.671,20436042.41,-7785255.761,,2950128930,29643158.75,30540898.47,Aceptado
1051512.191,,,4059860.812,,2805451.844,37031466.11,1193130.287,2568479.368,3809948.889,,-1745330.751,112529696.1,78736872.26,,30396763.17,Aceptado
1086230.771,5333772.83,8547369.736,2289926.308,1631427.19,6773364.393,18524281.82,194567.1649,2132704.828,9641202.176,-16589379.14,95887.16091,29138824.63,70193965.11,26723057.83,20111175.52,Aceptado
,881349.5813,162228.2433,,2575744.036,-7123760.721,548425.0748,170774.5985,831978.872,297608.011,,460236.3687,39726244.36,24879818.32,7293997.334,4620285.053,Aceptado
348946.1188,3984545.138,2750994.624,144486.973,2408680.065,1038605.49,2258104.596,330169.5583,342124.7669,3748835.636,3996432.168,692346.2275,98700647.07,21805242.69,9872084.341,12629074.72,Aceptado
,9637287.734,2710315.918,3894123.769,2061059.109,-4891372.64,16388517.4,606774.9671,5187514.143,6247688.943,4406557.4,240584.4836,92272818.52,39743613.98,17786584.94,14380240.2,Aceptado
26213044.09,83384079.06,8738143.851,534972397.2,4015411.998,-8364765.459,,1004553.933,,1681733.458,15016277.02,-4554465.822,,694228062.8,23379744.74,35928761.45,Aceptado
784554.2058,,122712.0999,718450.913,758473.9488,-7782542.116,1136377.297,184300.9842,873073.2678,690208.6208,7212625.429,1060336.247,,2175814.39,8053546.201,5331452.526,Aceptado
343579.213,24670286.84,40668882.5,1034175.125,137911.6806,7592617.339,,324152.6537,3218835.178,,10752419.69,,113486830.8,70604388.99,21996697.82,18617680.68,Aceptado
334360339.6,213576103.1,53756714.74,72264971.03,9166544.292,,,,30221766,7830762.495,40568415.3,-4458034.44,1151511244,,88827673.7,81015756.74,Aceptado
,1407574.398,339.153983,896300.4254,861005.9008,,,44197.03041,83904.45335,1128957.684,-9795138.369,1058106.97,7361218.972,12342779.46,6973453.049,8525256.696,Aceptado
197253.8931,10382099.56,,237130.8889,217117.3677,,9387107.51,690787.6345,1619403.939,3241105.995,5185472.507,-5158020.533,24601944.99,47794483.08,,9038516.169,Aceptado
71784.29978,8297814.023,24632418.74,672603.8035,1902597.375,8365418.199,18359254.54,203216.3422,1694170.853,126796.0333,,-6023576.844,,,6140934.114,8520862.59,Aceptado
718411.5124,1031568.363,0.889882,5604417.545,,,358601.4954,93998.29176,61407.69582,841960.5945,-5525139.744,1199100.979,5683279.864,4214603.657,6943268.94,8206479.296,Aceptado
32314.2157,693571.5355,8693535.605,2560.437473,298924.6947,6726052.091,,,927149.7702,1105047.962,6521818.117,-1725928.9,52346875.73,4275179.084,1684264.573,1627751.846,Aceptado
129347.3446,6261562.873,14685264.22,55700.24664,261623.854,,,361104.4358,677774.8164,6653547.59,,-1934161.987,,,10882212.35,12742705.76,Aceptado
254791.6315,24001790.94,17209252.63,1808213.135,1316105.408,3208185.127,42246698.7,1075304.453,,591160.8693,26334340.72,-8171450.001,,149649757.6,3962310.15,4136103.684,Aceptado
